Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2020-01-11,2020,Norwalk,388950.0,322000.0,?,Detached House,3,3,975.0,1.0254395,West
2020-01-11,2020,Bridgeport,106750.0,229900.0,?,Detached House,3,2,1084.0,1.0254395,East
2020-01-11,2020,,132340.0,227500.0,Single Family,Detached House,3,2,1007.0,1.0254395,South
2020-01-11,2020,Fairfield,,731500.0,?,Detached House,3,3,1088.0,1.0254395,South
2020-01-11,2020,Bridgeport,116180.0,165000.0,Two Family,Duplex,4,2,1499.0,1.0254395,South
2020-01-11,2020,Bridgeport,163450.0,250000.0,Single Family,Detached House,3,3,1027.0,1.0254395,East
2020-01-12,2020,Fairfield,726670.0,720000.0,Single Family,Detached House,3,3,1046.0,1.0254395,South
2020-01-12,2020,Norwalk,202620.0,230000.0,Single Family,Detached House,3,1,907.0,1.0254395,South
2020-01-12,2020,West Hartford,,53750.0,Single Family,Detached House,3,1,1094.0,1.0254395,North
2020-01-16,2020,Norwalk,197910.0,400000.0,Two Family,Duplex,4,2,,1.0254395,East
2020-01-16,2020,Bridgeport,106070.0,120000.0,Two Family,Duplex,4,3,1205.0,1.0254395,North
2020-01-16,2020,West Hartford,127540.0,125000.0,Single Family,Detached House,3,1,,1.0254395,East
2020-01-18,2020,Bridgeport,146950.0,125000.0,Single Family,Detached House,3,3,,1.0254395,North
2020-01-18,2020,West Hartford,190260.0,256000.0,?,Detached House,3,2,,1.0254395,North
2020-01-18,2020,Norwalk,183660.0,300000.0,Single Family,Detached House,3,1,1009.0,1.0254395,North
2020-01-19,2020,Bridgeport,106890.0,192000.0,Single Family,Detached House,3,1,984.0,1.0254395,South
2020-01-22,2020,Fairfield,235760.0,246000.0,Single Family,Detached House,3,2,1050.0,1.0254395,East
2020-01-23,2020,,127740.0,187000.0,Single Family,Detached House,3,1,1051.0,1.0254395,East
2020-01-23,2020,,233100.0,342000.0,Single Family,Detached House,3,3,950.0,1.0254395,North
2020-01-23,2020,Fairfield,389690.0,745000.0,?,Detached House,3,2,965.0,1.0254395,East
2020-01-24,2020,,232490.0,137000.0,?,Detached House,3,2,946.0,1.0254395,East
2020-01-24,2020,Bridgeport,156140.0,125895.0,Single Family,Detached House,3,3,912.0,1.0254395,South
2020-01-24,2020,Bridgeport,147040.0,180000.0,Single Family,Detached House,3,3,952.0,1.0254395,South
2020-01-26,2020,Bridgeport,105410.0,154000.0,?,Detached House,3,1,932.0,1.0254395,East
2020-01-29,2020,West Hartford,130340.0,210000.0,Single Family,Detached House,3,2,912.0,1.0254395,West
2020-01-29,2020,West Hartford,166320.0,215000.0,Single Family,Detached House,3,1,1050.0,1.0254395,North
2020-01-29,2020,,314300.0,535000.0,Single Family,Detached House,3,2,1053.0,1.0254395,East
2020-01-29,2020,Fairfield,468160.0,910000.0,Single Family,Detached House,3,1,927.0,1.0254395,South
2020-01-29,2020,West Hartford,287140.0,369000.0,Single Family,Detached House,3,2,917.0,1.0254395,East
2020-01-30,2020,,128040.0,261000.0,Three Family,Triplex,6,5,2040.0,1.0254395,East
2020-01-31,2020,Greenwich,8400000.0,6000000.0,Single Family,Detached House,3,3,921.0,1.0254395,West
2020-01-31,2020,Fairfield,469000.0,790000.0,?,Detached House,3,3,943.0,1.0254395,North
2020-02-01,2020,Norwalk,354660.0,490000.0,Single Family,Detached House,3,1,1018.0,1.0254395,West
2020-02-01,2020,Fairfield,530460.0,540000.0,Single Family,Detached House,3,1,,1.0254395,South
2020-02-01,2020,Bridgeport,103330.0,194900.0,Single Family,Detached House,3,3,1093.0,1.0254395,West
2020-02-01,2020,Norwalk,207880.0,2975000.0,Two Family,Duplex,4,2,1355.0,1.0254395,North
2020-02-01,2020,Norwalk,434520.0,597500.0,Single Family,Detached House,3,2,912.0,1.0254395,South
2020-02-02,2020,West Hartford,264810.0,389900.0,Single Family,Detached House,3,3,939.0,1.0254395,North
2020-02-02,2020,Fairfield,420770.0,375000.0,Single Family,Detached House,3,1,1073.0,1.0254395,East
2020-02-06,2020,Greenwich,,550000.0,Single Family,Detached House,3,1,,1.0254395,West
2020-02-07,2020,West Hartford,166670.0,280000.0,Two Family,Duplex,4,3,1435.0,1.0254395,South
2020-02-09,2020,Bridgeport,,320500.0,?,Duplex,4,4,1221.0,1.0254395,East
2020-02-12,2020,Bridgeport,108730.0,103000.0,Single Family,Detached House,3,1,1072.0,1.0254395,East
2020-02-12,2020,Bridgeport,,216000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-02-13,2020,Norwalk,355750.0,526750.0,?,Detached House,3,3,1022.0,1.0254395,North
2020-02-14,2020,West Hartford,219870.0,315000.0,Single Family,Detached House,3,3,903.0,1.0254395,South
2020-02-14,2020,,457380.0,683550.0,Single Family,Detached House,3,2,994.0,1.0254395,North
2020-02-15,2020,Greenwich,1232070.0,2000000.0,Single Family,Detached House,3,1,935.0,1.0254395,North
2020-02-20,2020,Bridgeport,124980.0,131000.0,Three Family,Triplex,6,6,2175.0,1.0254395,West
2020-02-20,2020,Bridgeport,113080.0,120599.0,Single Family,Detached House,3,2,995.0,1.0254395,North
2020-02-21,2020,Greenwich,1397760.0,2300000.0,Single Family,Detached House,3,3,1000.0,1.0254395,South
2020-02-21,2020,Norwalk,388130.0,867500.0,?,Detached House,3,1,912.0,1.0254395,East
2020-02-22,2020,Norwalk,334430.0,489750.0,Single Family,Detached House,3,3,1049.0,1.0254395,West
2020-02-22,2020,,823550.0,771250.0,Single Family,Detached House,3,2,941.0,1.0254395,West
2020-02-22,2020,Bridgeport,72840.0,80888.0,Single Family,Detached House,3,3,960.0,1.0254395,North
2020-02-23,2020,Fairfield,,660000.0,Single Family,Detached House,3,3,1082.0,1.0254395,East
2020-02-23,2020,Bridgeport,94360.0,90000.0,Two Family,Duplex,4,3,1200.0,1.0254395,South
2020-02-26,2020,Fairfield,207690.0,226700.0,Single Family,Detached House,3,1,931.0,1.0254395,South
2020-02-27,2020,West Hartford,231280.0,360000.0,?,Detached House,3,2,1055.0,1.0254395,East
2020-02-28,2020,Bridgeport,160460.0,273800.0,Three Family,Triplex,6,6,,1.0254395,North
2020-02-28,2020,West Hartford,224000.0,305000.0,Single Family,Detached House,3,2,953.0,1.0254395,North
2020-02-28,2020,Bridgeport,105540.0,155000.0,?,Detached House,3,2,1026.0,1.0254395,West
2020-02-28,2020,Bridgeport,127280.0,193000.0,Three Family,Triplex,6,5,,1.0254395,East
2020-02-28,2020,Norwalk,325030.0,530000.0,Single Family,Detached House,3,3,990.0,1.0254395,North
2020-02-28,2020,Bridgeport,106940.0,120000.0,Single Family,Detached House,3,2,1014.0,1.0254395,North
2020-03-01,2020,Norwalk,320460.0,385000.0,Single Family,Detached House,3,3,992.0,1.0254395,East
2020-03-01,2020,Greenwich,418320.0,880000.0,Single Family,Detached House,3,3,1039.0,1.0254395,East
2020-03-01,2020,Bridgeport,136110.0,207000.0,Single Family,Detached House,3,1,,1.0254395,West
2020-03-01,2020,Norwalk,306370.0,499000.0,Single Family,Detached House,3,1,950.0,1.0254395,West
2020-03-01,2020,Bridgeport,129990.0,259900.0,Single Family,Detached House,3,1,954.0,1.0254395,West
2020-03-01,2020,Norwalk,187280.0,254000.0,Single Family,Detached House,3,1,901.0,1.0254395,West
2020-03-01,2020,West Hartford,194040.0,335000.0,Two Family,Duplex,4,3,1256.0,1.0254395,East
2020-03-05,2020,Greenwich,1680770.0,3815000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-03-05,2020,Bridgeport,179100.0,275000.0,Three Family,Triplex,6,4,2017.0,1.0254395,South
2020-03-05,2020,Bridgeport,129750.0,175000.0,Three Family,Triplex,6,5,2120.0,1.0254395,North
2020-03-06,2020,Bridgeport,93650.0,135000.0,Single Family,Detached House,3,1,1061.0,1.0254395,South
2020-03-06,2020,Bridgeport,104480.0,120000.0,Single Family,Detached House,3,2,1075.0,1.0254395,North
2020-03-06,2020,Norwalk,277340.0,455000.0,Single Family,Detached House,3,2,1087.0,1.0254395,North
2020-03-07,2020,West Hartford,377300.0,465000.0,Single Family,Detached House,3,2,939.0,1.0254395,North
2020-03-08,2020,Norwalk,,500000.0,Two Family,Duplex,4,3,1405.0,1.0254395,South
2020-03-08,2020,Fairfield,,1975000.0,?,Detached House,3,1,1010.0,1.0254395,West
2020-03-08,2020,Greenwich,1144150.0,1200000.0,Single Family,Detached House,3,1,1040.0,1.0254395,North
2020-03-12,2020,,127890.0,245000.0,Three Family,Triplex,6,4,2160.0,1.0254395,West
2020-03-12,2020,West Hartford,,491000.0,Two Family,Duplex,4,4,1493.0,1.0254395,South
2020-03-12,2020,Norwalk,257600.0,428000.0,?,Detached House,3,3,942.0,1.0254395,East
2020-03-14,2020,Norwalk,,750000.0,Single Family,Detached House,3,3,948.0,1.0254395,East
2020-03-14,2020,West Hartford,217280.0,319000.0,Single Family,Detached House,3,1,1091.0,1.0254395,East
2020-03-14,2020,Fairfield,550340.0,1849000.0,Single Family,Detached House,3,3,947.0,1.0254395,East
2020-03-15,2020,Bridgeport,89260.0,64000.0,Two Family,Duplex,4,4,1225.0,1.0254395,East
2020-03-15,2020,Bridgeport,115470.0,169900.0,Single Family,Detached House,3,2,1045.0,1.0254395,South
2020-03-15,2020,Fairfield,273000.0,485000.0,Single Family,Detached House,3,3,971.0,1.0254395,West
2020-03-15,2020,West Hartford,330610.0,500000.0,Single Family,Detached House,3,2,1063.0,1.0254395,North
2020-03-15,2020,Fairfield,882910.0,1080000.0,Single Family,Detached House,3,1,,1.0254395,South
2020-03-16,2020,West Hartford,220780.0,295000.0,?,Detached House,3,1,921.0,1.0254395,South
2020-03-19,2020,West Hartford,189840.0,320000.0,Single Family,Detached House,3,2,945.0,1.0254395,West
2020-03-19,2020,Greenwich,590100.0,820000.0,Single Family,Detached House,3,1,1088.0,1.0254395,North
2020-03-19,2020,Bridgeport,161770.0,185101.0,Three Family,Triplex,6,4,1828.0,1.0254395,South
2020-03-19,2020,West Hartford,156100.0,247500.0,Single Family,Detached House,3,3,1086.0,1.0254395,West
2020-03-19,2020,Bridgeport,141100.0,197900.0,Single Family,Detached House,3,3,1040.0,1.0254395,East
2020-03-19,2020,Bridgeport,105250.0,235000.0,Two Family,Duplex,4,2,1279.0,1.0254395,West
2020-03-20,2020,Norwalk,330760.0,421000.0,Single Family,Detached House,3,3,1100.0,1.0254395,West
2020-03-20,2020,Greenwich,3138450.0,5145000.0,?,Detached House,3,3,988.0,1.0254395,East
2020-03-20,2020,Norwalk,473710.0,745000.0,Single Family,Detached House,3,1,1021.0,1.0254395,South
2020-03-20,2020,Norwalk,203460.0,655500.0,Three Family,Triplex,6,6,2160.0,1.0254395,South
2020-03-23,2020,Greenwich,659470.0,995000.0,Single Family,Detached House,3,1,1072.0,1.0254395,North
2020-03-26,2020,Greenwich,,928000.0,Three Family,Triplex,6,5,1917.0,1.0254395,West
2020-03-26,2020,Bridgeport,85580.0,150000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-03-26,2020,Bridgeport,132030.0,151000.0,?,Detached House,3,1,959.0,1.0254395,South
2020-03-27,2020,Greenwich,486360.0,810000.0,Single Family,Detached House,3,1,902.0,1.0254395,East
2020-03-27,2020,,97960.0,214000.0,Single Family,Detached House,3,2,938.0,1.0254395,West
2020-03-27,2020,Bridgeport,91870.0,205000.0,Two Family,Duplex,4,2,1482.0,1.0254395,South
2020-03-27,2020,Bridgeport,,187000.0,Single Family,Detached House,3,1,1086.0,1.0254395,East
2020-03-27,2020,West Hartford,217980.0,310000.0,Single Family,Detached House,3,2,968.0,1.0254395,North
2020-03-28,2020,Fairfield,797720.0,805000.0,Single Family,Detached House,3,1,918.0,1.0254395,West
2020-03-29,2020,Greenwich,4421270.0,6375000.0,Single Family,Detached House,3,1,965.0,1.0254395,West
2020-03-29,2020,Fairfield,494970.0,620000.0,?,Detached House,3,3,994.0,1.0254395,East
2020-03-29,2020,Bridgeport,112640.0,182500.0,Single Family,Detached House,3,3,959.0,1.0254395,North
2020-04-02,2020,Bridgeport,138750.0,255000.0,Three Family,Triplex,6,6,2066.0,1.0254395,South
2020-04-02,2020,Norwalk,206250.0,385000.0,Single Family,Detached House,3,2,1060.0,1.0254395,South
2020-04-02,2020,Greenwich,819560.0,1000000.0,Single Family,Detached House,3,3,984.0,1.0254395,South
2020-04-02,2020,Norwalk,278660.0,350000.0,Single Family,Detached House,3,3,958.0,1.0254395,North
2020-04-02,2020,Norwalk,339340.0,585000.0,Single Family,Detached House,3,2,,1.0254395,East
2020-04-02,2020,Fairfield,300300.0,490000.0,Single Family,Detached House,3,2,1053.0,1.0254395,East
2020-04-02,2020,Bridgeport,53710.0,46500.0,Single Family,Detached House,3,1,1081.0,1.0254395,South
2020-04-02,2020,West Hartford,242550.0,390000.0,Single Family,Detached House,3,1,1083.0,1.0254395,East
2020-04-02,2020,Bridgeport,,122500.0,?,Detached House,3,2,991.0,1.0254395,South
2020-04-02,2020,Bridgeport,138670.0,185000.0,Three Family,Triplex,6,4,2097.0,1.0254395,East
2020-04-02,2020,Bridgeport,92590.0,99000.0,Two Family,Duplex,4,3,1208.0,1.0254395,North
2020-04-02,2020,Fairfield,769440.0,910000.0,?,Detached House,3,1,918.0,1.0254395,North
2020-04-02,2020,Bridgeport,116140.0,238000.0,Single Family,Detached House,3,1,963.0,1.0254395,East
2020-04-02,2020,Fairfield,254030.0,329900.0,Single Family,Detached House,3,3,995.0,1.0254395,South
2020-04-03,2020,West Hartford,,195000.0,Three Family,Triplex,6,6,1921.0,1.0254395,East
2020-04-04,2020,Bridgeport,154350.0,284000.0,?,Triplex,6,6,1920.0,1.0254395,South
2020-04-04,2020,,987350.0,1275000.0,Single Family,Detached House,3,1,1001.0,1.0254395,East
2020-04-04,2020,Norwalk,,330000.0,Single Family,Detached House,3,2,1092.0,1.0254395,East
2020-04-04,2020,West Hartford,285180.0,390000.0,Single Family,Detached House,3,1,965.0,1.0254395,West
2020-04-04,2020,Fairfield,,955000.0,Single Family,Detached House,3,2,1029.0,1.0254395,East
2020-04-05,2020,,,520000.0,Single Family,Detached House,3,3,961.0,1.0254395,West
2020-04-05,2020,West Hartford,135660.0,160000.0,Single Family,Detached House,3,1,1004.0,1.0254395,North
2020-04-05,2020,Bridgeport,80450.0,150000.0,Two Family,Duplex,4,4,1384.0,1.0254395,West
2020-04-06,2020,Norwalk,216010.0,430000.0,?,Detached House,3,3,994.0,1.0254395,North
2020-04-06,2020,Norwalk,511310.0,715000.0,Single Family,Detached House,3,3,1074.0,1.0254395,South
2020-04-09,2020,Norwalk,285900.0,439500.0,Single Family,Detached House,3,2,1060.0,1.0254395,South
2020-04-09,2020,Bridgeport,,225000.0,Two Family,Duplex,4,3,1313.0,1.0254395,East
2020-04-09,2020,Greenwich,381720.0,600000.0,Single Family,Detached House,3,1,967.0,1.0254395,North
2020-04-10,2020,Fairfield,453460.0,685000.0,Single Family,Detached House,3,2,1064.0,1.0254395,North
2020-04-10,2020,Norwalk,273850.0,395000.0,Single Family,Detached House,3,1,987.0,1.0254395,South
2020-04-10,2020,,,615000.0,Single Family,Detached House,3,1,900.0,1.0254395,East
2020-04-10,2020,,320590.0,370000.0,Single Family,Detached House,3,1,932.0,1.0254395,East
2020-04-12,2020,Greenwich,,1460000.0,Single Family,Detached House,3,1,974.0,1.0254395,South
2020-04-12,2020,Greenwich,866670.0,2255000.0,Two Family,Duplex,4,3,1366.0,1.0254395,West
2020-04-13,2020,Fairfield,790220.0,823000.0,Single Family,Detached House,3,1,1079.0,1.0254395,North
2020-04-13,2020,West Hartford,264180.0,375000.0,Single Family,Detached House,3,2,1029.0,1.0254395,North
2020-04-13,2020,Fairfield,466200.0,700000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-04-16,2020,Bridgeport,69860.0,87500.0,Single Family,Detached House,3,2,906.0,1.0254395,East
2020-04-16,2020,Norwalk,720630.0,1315000.0,Single Family,Detached House,3,1,1051.0,1.0254395,South
2020-04-16,2020,Bridgeport,139750.0,246000.0,?,Detached House,3,3,1088.0,1.0254395,West
2020-04-16,2020,Bridgeport,58900.0,45000.0,?,Detached House,3,1,1075.0,1.0254395,South
2020-04-16,2020,West Hartford,126140.0,140000.0,Single Family,Detached House,3,1,1062.0,1.0254395,South
2020-04-16,2020,Bridgeport,153840.0,148000.0,Two Family,Duplex,4,4,1283.0,1.0254395,East
2020-04-16,2020,West Hartford,,267500.0,?,Detached House,3,2,1071.0,1.0254395,West
2020-04-17,2020,Bridgeport,111190.0,131200.0,Two Family,Duplex,4,3,1482.0,1.0254395,West
2020-04-18,2020,West Hartford,262640.0,399000.0,?,Detached House,3,3,1005.0,1.0254395,South
2020-04-18,2020,Norwalk,230020.0,510000.0,Two Family,Duplex,4,4,1441.0,1.0254395,South
2020-04-19,2020,Bridgeport,82650.0,190000.0,Single Family,Detached House,3,2,986.0,1.0254395,South
2020-04-19,2020,Norwalk,137010.0,361000.0,?,Triplex,6,6,2189.0,1.0254395,South
2020-04-20,2020,,240660.0,408000.0,Single Family,Detached House,3,1,1088.0,1.0254395,North
2020-04-20,2020,,218460.0,535000.0,Single Family,Detached House,3,1,935.0,1.0254395,North
2020-04-20,2020,Fairfield,1752660.0,2100000.0,Single Family,Detached House,3,2,1039.0,1.0254395,West
2020-04-20,2020,Norwalk,232790.0,434900.0,Single Family,Detached House,3,2,1013.0,1.0254395,West
2020-04-20,2020,,507340.0,709000.0,Single Family,Detached House,3,3,935.0,1.0254395,East
2020-04-23,2020,West Hartford,234080.0,375000.0,Single Family,Detached House,3,2,904.0,1.0254395,East
2020-04-25,2020,Bridgeport,113360.0,129000.0,Single Family,Detached House,3,3,918.0,1.0254395,South
2020-04-26,2020,Fairfield,261240.0,395000.0,Single Family,Detached House,3,2,,1.0254395,South
2020-04-26,2020,Greenwich,2089290.0,4285000.0,Single Family,Detached House,3,3,1019.0,1.0254395,West
2020-04-26,2020,Greenwich,,1775000.0,Single Family,Detached House,3,1,1008.0,1.0254395,North
2020-04-26,2020,Bridgeport,150810.0,210000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-04-27,2020,Fairfield,301630.0,318000.0,Single Family,Detached House,3,1,988.0,1.0254395,North
2020-04-30,2020,Greenwich,527590.0,700000.0,Single Family,Detached House,3,1,1033.0,1.0254395,West
2020-04-30,2020,,110810.0,210000.0,Single Family,Detached House,3,2,1031.0,1.0254395,East
2020-05-01,2020,Norwalk,255980.0,510000.0,Two Family,Duplex,4,4,,1.0254395,West
2020-05-01,2020,Norwalk,216690.0,527000.0,Single Family,Detached House,3,2,1065.0,1.0254395,West
2020-05-01,2020,Bridgeport,114710.0,185500.0,Single Family,Detached House,3,3,949.0,1.0254395,West
2020-05-01,2020,Greenwich,2660210.0,3700000.0,?,Detached House,3,1,905.0,1.0254395,East
2020-05-01,2020,Fairfield,254660.0,425000.0,?,Detached House,3,1,972.0,1.0254395,South
2020-05-01,2020,Bridgeport,,210000.0,?,Detached House,3,2,998.0,1.0254395,North
2020-05-01,2020,Greenwich,1938930.0,3150000.0,Single Family,Detached House,3,1,921.0,1.0254395,South
2020-05-01,2020,Norwalk,319090.0,463000.0,Single Family,Detached House,3,3,1080.0,1.0254395,East
2020-05-02,2020,West Hartford,188720.0,300000.0,?,Detached House,3,2,1097.0,1.0254395,South
2020-05-02,2020,Fairfield,322700.0,460000.0,?,Detached House,3,3,1037.0,1.0254395,South
2020-05-02,2020,West Hartford,116480.0,200000.0,Single Family,Detached House,3,3,1009.0,1.0254395,South
2020-05-02,2020,West Hartford,830550.0,1175000.0,?,Detached House,3,3,905.0,1.0254395,West
2020-05-03,2020,Greenwich,,675000.0,?,Duplex,4,3,1475.0,1.0254395,South
2020-05-03,2020,,160040.0,219000.0,Single Family,Detached House,3,2,,1.0254395,West
2020-05-04,2020,West Hartford,127960.0,191099.0,Single Family,Detached House,3,2,1089.0,1.0254395,West
2020-05-04,2020,Fairfield,284410.0,405000.0,Single Family,Detached House,3,3,909.0,1.0254395,South
2020-05-07,2020,West Hartford,,570000.0,?,Detached House,3,3,935.0,1.0254395,North
2020-05-08,2020,Norwalk,156840.0,399900.0,Two Family,Duplex,4,4,1348.0,1.0254395,North
2020-05-09,2020,Bridgeport,,285000.0,?,Detached House,3,1,1088.0,1.0254395,West
2020-05-09,2020,,528290.0,835000.0,Single Family,Detached House,3,3,985.0,1.0254395,North
2020-05-10,2020,Bridgeport,,375000.0,Two Family,Duplex,4,2,1366.0,1.0254395,North
2020-05-10,2020,West Hartford,130830.0,230000.0,Single Family,Detached House,3,2,,1.0254395,North
2020-05-10,2020,Fairfield,554190.0,740250.0,Single Family,Detached House,3,3,,1.0254395,West
2020-05-10,2020,Fairfield,434350.0,875000.0,?,Detached House,3,3,988.0,1.0254395,East
2020-05-11,2020,Greenwich,796320.0,1525000.0,Single Family,Detached House,3,1,1076.0,1.0254395,South
2020-05-14,2020,Norwalk,515760.0,665000.0,Single Family,Detached House,3,1,,1.0254395,West
2020-05-14,2020,Greenwich,631610.0,883000.0,Single Family,Detached House,3,1,916.0,1.0254395,North
2020-05-14,2020,Fairfield,208740.0,975000.0,Single Family,Detached House,3,3,1060.0,1.0254395,West
2020-05-14,2020,West Hartford,181930.0,288000.0,Single Family,Detached House,3,3,974.0,1.0254395,West
2020-05-15,2020,Fairfield,,298000.0,Single Family,Detached House,3,3,900.0,1.0254395,East
2020-05-15,2020,Greenwich,466480.0,810000.0,Single Family,Detached House,3,3,1084.0,1.0254395,West
2020-05-15,2020,Bridgeport,168290.0,350000.0,Four Family,Fourplex,8,7,2723.0,1.0254395,South
2020-05-15,2020,Bridgeport,105440.0,162225.0,Single Family,Detached House,3,2,1057.0,1.0254395,South
2020-05-16,2020,Bridgeport,124370.0,285000.0,Three Family,Triplex,6,5,1965.0,1.0254395,South
2020-05-16,2020,Greenwich,1648640.0,2200000.0,?,Detached House,3,3,918.0,1.0254395,West
2020-05-17,2020,,187430.0,75000.0,?,Detached House,3,1,1010.0,1.0254395,North
2020-05-17,2020,Bridgeport,125790.0,118500.0,?,Duplex,4,3,1407.0,1.0254395,East
2020-05-17,2020,Norwalk,,752000.0,Single Family,Detached House,3,1,1000.0,1.0254395,South
2020-05-18,2020,Greenwich,1782270.0,3585000.0,Single Family,Detached House,3,2,1062.0,1.0254395,North
2020-05-18,2020,Fairfield,341810.0,595000.0,Single Family,Detached House,3,1,1035.0,1.0254395,North
2020-05-18,2020,West Hartford,172410.0,275000.0,?,Detached House,3,2,980.0,1.0254395,East
2020-05-18,2020,,172130.0,317500.0,Single Family,Detached House,3,3,1028.0,1.0254395,North
2020-05-21,2020,Fairfield,,365000.0,?,Detached House,3,2,1021.0,1.0254395,North
2020-05-21,2020,Bridgeport,159310.0,240000.0,Three Family,Triplex,6,5,2053.0,1.0254395,West
2020-05-21,2020,Bridgeport,99020.0,185000.0,Two Family,Duplex,4,3,1499.0,1.0254395,East
2020-05-22,2020,Bridgeport,123950.0,170000.0,?,Detached House,3,3,1070.0,1.0254395,East
2020-05-22,2020,West Hartford,229670.0,300000.0,?,Detached House,3,2,,1.0254395,West
2020-05-23,2020,,170520.0,260000.0,Single Family,Detached House,3,2,1070.0,1.0254395,South
2020-05-23,2020,Greenwich,1793120.0,156250.0,Single Family,Detached House,3,3,1079.0,1.0254395,West
2020-05-24,2020,Bridgeport,163390.0,257500.0,Single Family,Detached House,3,2,916.0,1.0254395,East
2020-05-25,2020,Bridgeport,90030.0,157000.0,Single Family,Detached House,3,1,1085.0,1.0254395,North
2020-05-25,2020,Greenwich,539630.0,825000.0,Single Family,Detached House,3,3,1014.0,1.0254395,West
2020-05-25,2020,Greenwich,426790.0,915000.0,Two Family,Duplex,4,2,1438.0,1.0254395,North
2020-05-29,2020,Bridgeport,121300.0,156000.0,Single Family,Detached House,3,2,1033.0,1.0254395,North
2020-05-29,2020,West Hartford,148330.0,235000.0,Single Family,Detached House,3,1,924.0,1.0254395,South
2020-05-29,2020,,383600.0,785000.0,Single Family,Detached House,3,1,946.0,1.0254395,North
2020-05-29,2020,Bridgeport,156580.0,390000.0,?,Triplex,6,4,1853.0,1.0254395,West
2020-05-30,2020,West Hartford,313600.0,499900.0,Single Family,Detached House,3,1,980.0,1.0254395,East
2020-05-30,2020,,129610.0,165000.0,?,Detached House,3,3,942.0,1.0254395,East
2020-05-30,2020,West Hartford,192290.0,399000.0,Single Family,Detached House,3,3,1079.0,1.0254395,West
2020-05-31,2020,,381930.0,675000.0,Single Family,Detached House,3,1,909.0,1.0254395,West
2020-05-31,2020,Greenwich,1350370.0,1600000.0,Single Family,Detached House,3,1,937.0,1.0254395,North
2020-05-31,2020,Bridgeport,134600.0,195000.0,Single Family,Detached House,3,2,956.0,1.0254395,North
2020-05-31,2020,Bridgeport,,135000.0,Three Family,Triplex,6,5,1938.0,1.0254395,North
2020-06-01,2020,Bridgeport,131250.0,187550.0,Single Family,Detached House,3,2,971.0,1.0254395,East
2020-06-01,2020,Norwalk,344020.0,600000.0,Single Family,Detached House,3,1,923.0,1.0254395,West
2020-06-01,2020,West Hartford,,308000.0,Single Family,Detached House,3,1,933.0,1.0254395,North
2020-06-01,2020,West Hartford,160160.0,300000.0,Single Family,Detached House,3,2,946.0,1.0254395,East
2020-06-01,2020,Norwalk,439420.0,635000.0,?,Detached House,3,3,,1.0254395,West
2020-06-04,2020,Bridgeport,105330.0,175000.0,Single Family,Detached House,3,2,,1.0254395,South
2020-06-04,2020,West Hartford,255290.0,344900.0,?,Detached House,3,3,1091.0,1.0254395,South
2020-06-04,2020,,144550.0,243000.0,?,Detached House,3,1,917.0,1.0254395,West
2020-06-04,2020,Bridgeport,166290.0,270000.0,Three Family,Triplex,6,6,,1.0254395,South
2020-06-04,2020,West Hartford,159250.0,279000.0,Two Family,Duplex,4,2,1408.0,1.0254395,South
2020-06-05,2020,Greenwich,775110.0,1131000.0,Single Family,Detached House,3,3,998.0,1.0254395,West
2020-06-05,2020,Fairfield,310240.0,655000.0,Single Family,Detached House,3,2,917.0,1.0254395,West
2020-06-05,2020,Fairfield,501410.0,825000.0,?,Detached House,3,1,963.0,1.0254395,North
2020-06-05,2020,Fairfield,389270.0,653000.0,Single Family,Detached House,3,2,984.0,1.0254395,West
2020-06-05,2020,Greenwich,1058120.0,1010782.0,?,Detached House,3,2,,1.0254395,East
2020-06-05,2020,Fairfield,,1585000.0,Single Family,Detached House,3,2,992.0,1.0254395,South
2020-06-06,2020,Norwalk,320360.0,539000.0,Single Family,Detached House,3,1,1006.0,1.0254395,East
2020-06-06,2020,Greenwich,,2000000.0,Single Family,Detached House,3,3,1055.0,1.0254395,East
2020-06-06,2020,Norwalk,456500.0,490000.0,?,Detached House,3,3,1077.0,1.0254395,South
2020-06-07,2020,West Hartford,161980.0,300000.0,Single Family,Detached House,3,2,1025.0,1.0254395,South
2020-06-08,2020,Greenwich,780430.0,1207500.0,Single Family,Detached House,3,1,935.0,1.0254395,East
2020-06-08,2020,Bridgeport,,163200.0,Single Family,Detached House,3,2,906.0,1.0254395,South
2020-06-11,2020,Fairfield,297990.0,300000.0,Single Family,Detached House,3,1,911.0,1.0254395,East
2020-06-11,2020,,,71000.0,Single Family,Detached House,3,2,1043.0,1.0254395,North
2020-06-11,2020,West Hartford,267400.0,425000.0,Single Family,Detached House,3,1,1051.0,1.0254395,East
2020-06-11,2020,Bridgeport,123450.0,260000.0,Single Family,Detached House,3,3,1096.0,1.0254395,East
2020-06-11,2020,West Hartford,245140.0,345000.0,Single Family,Detached House,3,3,1034.0,1.0254395,South
2020-06-13,2020,West Hartford,197540.0,339900.0,Single Family,Detached House,3,1,996.0,1.0254395,North
2020-06-13,2020,Bridgeport,166250.0,235000.0,Three Family,Triplex,6,4,2006.0,1.0254395,South
